ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_vir_wp,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
275158.08,7049556.5,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275222.99,7050551.68,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74554661236,7055784.509291418,276940.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955302277,7052000.032580563,507
275158.44,7049566.49,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275218.51,7050560.63,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7415233683,7055784.516939968,276930.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955312393,7052000.03262791,508
275158.44,7049566.49,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275209.57,7050578.52,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74195553735,7055784.516476229,276910.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039553286,7052000.032723035,509
275159.17,7049586.48,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275209.57,7050578.52,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74195553735,7055784.516476229,276910.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039553286,7052000.032723035,510
275159.53,7049596.47,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275205.1,7050587.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74409186037,7055784.51220448,276900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955338534,7052000.032770807,511
275159.53,7049596.47,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275200.63,7050596.41,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74238884106,7055784.5160128465,276880.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955354425,7052000.032866757,512
275160.25,7049616.45,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275196.16,7050605.35,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74452543026,7055784.511741255,276880.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955354425,7052000.032866757,513
275160.61,7049626.45,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275191.68,7050614.29,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7443397748,7055784.5113085015,276860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955373913,7052000.032963288,514
275160.97,7049636.44,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275187.21,7050623.24,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74263708794,7055784.515117635,276850.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955383576,7052000.033011754,515
275161.33,7049646.43,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275178.27,7050641.13,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.743071677,7055784.514655137,276840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955389373,7052000.033060378,516
275161.69,7049656.42,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275178.27,7050641.13,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.743071677,7055784.514655137,276840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955389373,7052000.033060378,517
275162.05,7049666.42,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275173.8,7050650.07,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74520840886,7055784.510383259,276830.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955398925,7052000.033109135,518
275162.05,7049666.42,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",1.0,275164.85,7050667.96,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74331871816,7055784.513758979,276820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955408407,7052000.033158048,519
275162.78,7049686.4,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275164.85,7050667.96,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74331871816,7055784.513758979,276810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395541784,7052000.033207096,520
275163.14,7049696.39,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275155.91,7050685.85,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74375468557,7055784.513297201,276790.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395543653,7052000.03330564,521
275163.5,7049706.39,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275146.97,7050703.74,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7441917953,7055784.5128359385,276780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955445794,7052000.033355111,522
275163.86,7049716.38,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275142.5,7050712.68,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7463287192,7055784.508564447,276770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395545499,7052000.033404763,523
275164.22,7049726.37,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275142.5,7050712.68,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7463287192,7055784.508564447,276770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395545499,7052000.033404763,524
275164.58,7049736.36,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275142.5,7050712.68,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7463287192,7055784.508564447,276750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955473215,7052000.033504468,525
275164.58,7049736.36,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275138.02,7050721.63,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74230119627,7055784.516210733,276750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955473215,7052000.033504468,526
275165.3,7049756.35,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275124.61,7050748.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74487637536,7055784.511478575,276730.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955491213,7052000.0336047765,527
275165.65,7049766.34,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275124.61,7050748.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74487637536,7055784.511478575,276710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955508984,7052000.033705689,528
275166.01,7049776.33,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275124.61,7050748.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74487637536,7055784.511478575,276710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955508984,7052000.033705689,529
275166.37,7049786.33,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275115.67,7050766.35,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74531604664,7055784.511018628,276700.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395551778,7052000.033756371,530
275166.37,7049786.33,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275115.67,7050766.35,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74531604664,7055784.511018628,276700.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395551778,7052000.033756371,531
275167.09,7049806.31,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275102.25,7050793.18,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7455609653,7055784.510121441,276690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955526516,7052000.033807207,532
275167.09,7049806.31,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275102.25,7050793.18,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7455609653,7055784.510121441,276680.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395553519,7052000.0338582,533
275167.81,7049826.3,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275097.78,7050802.13,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7438648837,7055784.513933499,276670.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395554381,7052000.033909347,534
275168.17,7049836.29,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275093.31,7050811.07,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7460020672,7055784.509662358,276660.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395555237,7052000.0339606535,535
275168.53,7049846.28,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275088.84,7050820.02,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7443069455,7055784.513474648,276640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395557301,7052000.034063711,536
275168.89,7049856.27,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275088.84,7050820.02,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7443069455,7055784.513474648,276640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395557301,7052000.034063711,537
275169.24,7049866.27,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275079.89,7050837.91,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74241383385,7055784.516848332,276630.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955581394,7052000.034115487,538
275169.24,7049866.27,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",1.0,275075.42,7050846.85,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7445509734,7055784.512577339,276620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395558972,7052000.034167396,539
275169.96,7049886.25,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275070.95,7050855.8,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.742856996,7055784.516390336,276620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395558972,7052000.034167396,540
275170.32,7049896.25,10.0,1.53,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275066.48,7050864.74,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7449945875,7055784.512119172,276600.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955609864,7052000.034271728,541
275170.68,7049906.24,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275057.53,7050882.63,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74310000625,7055784.515492247,276590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955618007,7052000.034324131,542
275171.03,7049916.23,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275053.06,7050891.57,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74523727235,7055784.511221018,276570.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395563777,7052000.034429425,543
275171.39,7049926.22,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275053.06,7050891.57,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74523727235,7055784.511221018,276560.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395564937,7052000.034482317,544
275171.75,7049936.22,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275048.59,7050900.52,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.743544767,7055784.515034888,276550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395565728,7052000.034535367,545
275172.11,7049946.21,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275044.12,7050909.46,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.745682463,7055784.510763577,276550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395565728,7052000.034535367,546
275172.46,7049956.2,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275039.65,7050918.41,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7439908549,7055784.514577938,276530.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395567653,7052000.034641935,547
275172.82,7049966.19,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275035.18,7050927.35,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74612872547,7055784.510307111,276520.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955687856,7052000.034695477,548
275173.18,7049976.19,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275026.23,7050945.24,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74423284683,7055784.513679161,276510.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395569553,7052000.034749197,549
275173.54,7049986.18,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275021.76,7050954.19,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7425424818,7055784.517494147,276500.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955706727,7052000.034803072,550
275173.89,7049996.17,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275017.29,7050963.13,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7446804522,7055784.5132231675,276490.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955714265,7052000.034857107,551
275174.25,7050006.16,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275008.35,7050981.02,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74512929196,7055784.51276788,276480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955725336,7052000.034911318,552
275174.61,7050016.16,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275008.35,7050981.02,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74512929196,7055784.51276788,276480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955725336,7052000.034911318,553
275174.96,7050026.15,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,275003.88,7050989.97,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7434408022,7055784.516583822,276470.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395573634,7052000.034965686,554
275174.96,7050026.15,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,274994.93,7051007.85,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74537020095,7055784.511868592,276460.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955743695,7052000.035020233,555
275175.32,7050036.14,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,274994.93,7051007.85,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.74537020095,7055784.511868592,276450.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955754556,7052000.03507496,556
275176.03,7050056.13,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,274985.99,7051025.74,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.7458206179,7055784.511414272,276420.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03955783194,7052000.035240144,557
275176.39,7050066.12,10.0,1.54,"[[274962, 7044967, 10.0], [275162, 7050667, 10.0], [275762, 7051517, 10.0], [274962, 7052317, 10.0], [274962, 7056617, 10.0]]","[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",0.0,274981.52,7051034.69,10.0,2.03,"[[277500, 7046000, 10.0], [272500, 7056000, 10.0]]",272607.744133879,7055784.515230719,276410.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395579378,7052000.035295562,558
