ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
274981.38,7046666.85,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273866.5,7048599.37,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2306270289,7057763.62123325,279200.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395383094,7052000.024533458,272
274981.41,7046674.57,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273869.66,7048608.86,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2312951613,7057763.623419042,279200.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395383094,7052000.024533458,273
274981.44,7046682.3,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273872.83,7048618.35,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23318989534,7057763.628527683,279190.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395383608,7052000.024560283,274
274981.47,7046690.03,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273875.99,7048627.83,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2309344654,7057763.621687099,279180.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953841195,7052000.0245872,275
274981.5,7046697.75,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273875.99,7048627.83,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2309344654,7057763.621687099,279180.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953841195,7052000.0245872,276
274981.5,7046697.75,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273882.32,7048646.81,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2334979222,7057763.628981151,279160.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395385136,7052000.024641166,277
274981.56,7046713.2,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,0.0,273885.48,7048656.29,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2312427913,7057763.622140801,279150.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953856404,7052000.024668251,278
274981.59,7046720.93,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275274.3551718192,7056108.166781403,1.0,273891.81,7048675.27,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338069627,7057763.629434832,279140.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395386143,7052000.024695379,279
274981.63,7046728.65,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273891.81,7048675.27,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338069627,7057763.629434832,279140.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395386143,7052000.024695379,280
274981.63,7046728.65,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273898.13,7048694.24,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23222001584,7057763.6247799,279120.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953871405,7052000.024749837,281
274981.69,7046744.11,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273901.29,7048703.73,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23288777506,7057763.62696511,279110.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395387635,7052000.024777153,282
274981.72,7046751.83,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273901.29,7048703.73,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23288777506,7057763.62696511,279110.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395387635,7052000.024777153,283
274981.72,7046751.83,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273907.62,7048722.7,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23253002187,7057763.62523286,279080.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395389107,7052000.024859466,284
274981.79,7046767.28,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273913.95,7048741.67,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23217284214,7057763.623499553,279070.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953895933,7052000.024887031,285
274981.82,7046775.01,7.73,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273917.11,7048751.16,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23284075945,7057763.625685042,279060.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395390077,7052000.024914663,286
274981.85,7046782.73,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273917.11,7048751.16,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23284075945,7057763.625685042,279050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953905584,7052000.0249423385,287
274981.89,7046790.46,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273920.27,7048760.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2335086742,7057763.627870915,279040.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395391545,7052000.024970082,288
274981.92,7046798.18,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273920.27,7048760.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2335086742,7057763.627870915,279040.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395391545,7052000.024970082,289
274981.92,7046798.18,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273926.6,7048779.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2331526774,7057763.626137886,279030.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953920223,7052000.024997891,290
274981.99,7046813.63,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273926.6,7048779.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2331526774,7057763.626137886,279020.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395392496,7052000.025025747,291
274982.02,7046821.35,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273932.92,7048798.59,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2315660345,7057763.621482237,279010.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953929676,7052000.025053691,292
274982.06,7046829.08,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273936.09,7048808.08,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23346525314,7057763.626589608,278990.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953939036,7052000.025109736,293
274982.09,7046836.8,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273936.09,7048808.08,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23346525314,7057763.626589608,278990.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953939036,7052000.025109736,294
274982.09,7046836.8,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273939.25,7048817.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341330555,7057763.6287752595,278980.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395394368,7052000.025137859,295
274982.16,7046852.25,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273945.58,7048836.54,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2337789231,7057763.627041636,278960.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039539529,7052000.0251942845,296
274982.19,7046859.98,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273945.58,7048836.54,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2337789231,7057763.627041636,278960.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039539529,7052000.0251942845,297
274982.19,7046859.98,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,0.0,273951.9,7048855.51,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2321927785,7057763.6223861305,278940.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395396705,7052000.025250955,298
274982.26,7046875.43,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275293.1248123881,7056262.652013316,1.0,273951.9,7048855.51,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2321927785,7057763.6223861305,278940.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395396705,7052000.025250955,299
274982.3,7046883.15,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273958.23,7048874.49,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347610875,7057763.629678414,278920.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395397608,7052000.025307895,300
274982.33,7046890.87,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273961.39,7048883.97,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2325074068,7057763.622837226,278910.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395398056,7052000.025336458,301
274982.37,7046898.6,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273964.55,7048893.46,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23317509,7057763.625023146,278900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953985014,7052000.02536508,302
274982.4,7046906.32,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273967.72,7048902.95,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2350764333,7057763.630129338,278890.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953989444,7052000.025393783,303
274982.44,7046914.05,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273970.88,7048912.43,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2328231226,7057763.623288514,278890.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953989444,7052000.025393783,304
274982.47,7046921.77,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273970.88,7048912.43,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2328231226,7057763.623288514,278870.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395400322,7052000.025451349,305
274982.51,7046929.49,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273977.21,7048931.41,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2353927471,7057763.630580077,278860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954007576,7052000.025480255,306
274982.55,7046937.22,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273977.21,7048931.41,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2353927471,7057763.630580077,278860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954007576,7052000.025480255,307
274982.55,7046937.22,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273980.37,7048940.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23313967715,7057763.623739183,278840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954016214,7052000.025538222,308
274982.62,7046952.67,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273980.37,7048940.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23313967715,7057763.623739183,278840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954016214,7052000.025538222,309
274982.62,7046952.67,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273983.53,7048950.38,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338072648,7057763.62592491,278830.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395402545,7052000.025567306,310
274982.69,7046968.12,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273989.86,7048969.35,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2334571794,7057763.62418953,278830.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395402545,7052000.025567306,311
274982.73,7046975.84,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273996.18,7048988.33,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347922217,7057763.628561075,278810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954033955,7052000.025625676,312
274982.76,7046983.56,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273996.18,7048988.33,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347922217,7057763.628561075,278800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954038164,7052000.025654962,313
274982.8,7046991.29,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,273996.18,7048988.33,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347922217,7057763.628561075,278800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954038164,7052000.025654962,314
274982.8,7046991.29,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,274002.51,7049007.3,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23444310774,7057763.626824999,278780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395405144,7052000.025713733,315
274982.87,7047006.74,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,274005.67,7049016.79,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23511056,7057763.6290108,278780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395405144,7052000.025713733,316
274982.91,7047014.46,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,274012.0,7049035.76,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347626581,7057763.6272751745,278750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395406869,7052000.025802397,317
274982.95,7047022.19,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,0.0,274015.16,7049045.25,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354299974,7057763.629460657,278740.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954072756,7052000.025832091,318
274982.98,7047029.91,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275309.1968839566,7056417.723935519,1.0,274018.32,7049054.73,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2331775315,7057763.622619182,278740.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954072756,7052000.025832091,319
274983.02,7047037.64,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274021.48,7049064.22,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338448743,7057763.624805202,278720.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039540808,7052000.025891683,320
274983.06,7047045.36,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274030.97,7049092.68,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341653546,7057763.625254101,278710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395408968,7052000.025921574,321
274983.09,7047053.09,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274030.97,7049092.68,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341653546,7057763.625254101,278700.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395409365,7052000.025951551,322
274983.13,7047060.81,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274037.3,7049111.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338198169,7057763.62351766,278690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395409758,7052000.025981576,323
274983.17,7047068.53,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274037.3,7049111.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338198169,7057763.62351766,278680.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954106366,7052000.026011688,324
274983.2,7047076.26,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274037.3,7049111.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338198169,7057763.62351766,278680.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954106366,7052000.026011688,325
274983.2,7047076.26,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274043.62,7049130.63,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23515421967,7057763.6278893985,278670.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954110254,7052000.026041867,326
274983.28,7047091.71,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274049.95,7049149.6,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2348096399,7057763.6261520535,278650.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395412281,7052000.026102428,327
274983.32,7047099.43,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274053.11,7049159.09,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354767925,7057763.628338014,278640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395412662,7052000.02613281,328
274983.35,7047107.15,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274053.11,7049159.09,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354767925,7057763.628338014,278620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954139014,7052000.026193794,329
274983.39,7047114.88,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274056.27,7049168.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2332250626,7057763.621496288,278620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954139014,7052000.026193794,330
274983.43,7047122.6,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274056.27,7049168.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2332250626,7057763.621496288,278620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954139014,7052000.026193794,331
274983.43,7047122.6,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274059.44,7049178.06,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2351332222,7057763.626600282,278610.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954142745,7052000.0262244,332
274983.5,7047138.05,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274065.76,7049197.03,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2335488691,7057763.621944373,278580.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954158624,7052000.026316639,333
274983.54,7047145.77,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274068.92,7049206.52,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23421578587,7057763.624130144,278580.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954158624,7052000.026316639,334
274983.58,7047153.5,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274072.09,7049216.01,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2361250557,7057763.629234493,278570.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395416707,7052000.026347512,335
274983.61,7047161.22,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274075.25,7049225.49,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338737734,7057763.622392372,278560.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395417068,7052000.026378473,336
274983.65,7047168.94,7.72,1.57,"[[274962, 7045067, 8.0], [274962, 7056667, 10.0]]",275322.8201191145,7056572.241021885,0.0,274081.58,7049244.47,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23645069636,7057763.629682115,278550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03954179055,7052000.026409503,337
